"customer_id","gender","senior_citizen","partner","dependents"
"5180-UCIIQ","Male",True,True,True
"7153-OANIO","Male",False,False,False
"6521-YYTYI","Male",False,False,False
"8878-HMWBV","Male",False,False,False
"3751-KTZEL","Female",False,False,False
"1977-STDKI","Female",True,False,False
"5813-UECBU","Male",True,False,False
"0328-GRPMV","Female",False,False,False
"4342-HENTK","Female",True,False,False
"4195-SMMNX","Male",False,False,False
"6956-SMUCM","Female",False,False,False
"3223-WZWJM","Male",False,False,False
"9053-JZFKV","Male",False,False,False
"2530-ENDWQ","Female",False,True,False
"6615-ZGEDR","Male",False,False,False
"9250-WYPLL","Female",False,False,False
"2754-XBHTB","Female",False,False,False
"1597-LHYNC","Female",True,False,False
"7055-VKGDA","Male",False,False,False
"0754-UKWQP","Male",False,False,False
"7493-TPUWZ","Male",False,False,False
"1577-HKTFG","Female",False,True,False
"8752-STIVR","Female",False,False,False
"4558-FANTW","Female",False,True,False
"8651-ENBZX","Female",True,False,False
"9330-IJWIO","Female",False,False,False
"9286-DOJGF","Female",True,True,False
"9661-MHUMO","Male",True,True,True
"1842-EZJMK","Male",False,True,False
"8079-XRJRS","Male",False,True,False
"8073-IJDCM","Female",False,False,False
"8884-ADFVN","Male",True,True,False
"2720-WGKHP","Male",True,False,False
"2869-ADAWR","Female",False,False,False
"9894-EZEWG","Female",False,False,False
"7851-FLGGQ","Male",False,False,False
"0637-UBJRP","Male",False,True,False
"0940-OUQEC","Male",False,False,False
"0702-PGIBZ","Male",False,False,False
"1963-VAUKV","Female",False,False,False
"3058-HJCUY","Male",False,True,False
"3259-FDWOY","Male",False,True,False
"0807-ZABDG","Female",False,False,True
"5748-RNCJT","Male",False,False,False
"7739-LAXOG","Female",False,True,False
"9776-CLUJA","Female",True,True,False
"6034-ZRYCV","Female",False,True,False
"2079-FBMZK","Female",False,False,False
"6608-QQLVK","Male",False,False,False
"3551-HUAZH","Male",True,False,False
"6302-JGYRJ","Male",False,False,False
"3685-YLCMQ","Male",False,False,False
"8634-MPHTR","Male",True,True,False
"8761-NSOBC","Male",False,False,False
"8413-VONUO","Male",False,False,False
"9223-UCPVT","Female",False,False,False
"4351-QLCSU","Female",False,False,False
"5419-JPRRN","Male",False,False,False
"2100-BDNSN","Female",False,True,False
"0488-GSLFR","Female",False,False,False
"9318-NKNFC","Male",False,False,False
"9728-FTTVZ","Female",False,False,False
"7254-IQWOZ","Male",False,False,False
"2474-BRUCM","Male",True,True,False
"0742-NXBGR","Female",False,False,False
"6110-OHIHY","Male",False,False,False
"5889-LFOLL","Female",False,False,False
"5708-EVONK","Female",False,True,False
"8708-XPXHZ","Female",False,True,False
"0616-ATFGB","Male",True,True,False
"7016-BPGEU","Female",False,False,False
"6876-ADESB","Male",False,False,True
"1963-SVUCV","Male",False,False,False
"0220-EBGCE","Male",False,False,False
"2754-VDLTR","Male",False,False,False
"3190-XFANI","Male",False,False,False
"7551-DACSP","Male",False,True,True
"7235-NXZCP","Male",True,False,False
"0520-FDVVT","Male",False,False,False
"1444-VVSGW","Male",False,True,False
"5712-PTIWW","Male",False,False,False
"3315-TOTBP","Male",False,False,False
"6661-HBGWL","Female",True,False,False
"1518-VOWAV","Female",False,False,False
"5909-ECHUI","Female",False,False,False
"1309-BXVOQ","Male",False,True,False
"9317-WZPGV","Female",True,False,False
"2856-HYAPG","Female",False,False,False
"4488-PSYCG","Male",False,False,False
"3621-CEOVK","Female",True,True,False
"6906-ANDWJ","Male",False,True,False
"1031-IIDEO","Female",False,False,False
"5832-XKAES","Male",False,False,False
"4701-AHWMW","Male",False,True,False
"9210-IAHGH","Female",False,False,False
"0023-XUOPT","Female",False,True,False
"4592-IWTJI","Female",False,True,True
"7632-MNYOY","Male",True,False,False
"6518-LGAOV","Female",False,True,False
"7242-QZLXF","Male",False,False,True
"4576-CSAJH","Male",False,False,False
"1000-AJSLD","Male",False,False,False
"1062-LHZOD","Male",False,True,False
"9600-NAXZN","Male",False,False,False
"6457-USBER","Male",False,False,False
"4662-EKDPQ","Male",False,False,False
"9248-OJYKK","Male",True,False,False
"3398-FSHON","Female",True,False,False
"3319-DWOEP","Male",True,True,False
"9259-PACGQ","Female",False,True,False
"4415-IJZTP","Female",False,False,False
"1465-VINDH","Female",False,True,False
"2810-FTLEM","Female",False,False,False
"1925-TIBLE","Female",False,True,False
"0818-OCPZO","Male",True,False,False
"1447-GIQMR","Male",False,True,False
"0872-NXJYS","Female",False,False,False
"9412-ARGBX","Female",False,False,False
"1389-CXMLU","Male",True,False,False
"5561-NWEVX","Female",True,True,False
"2737-WFVYW","Female",False,False,False
"2272-QAGFO","Female",True,False,False
"9850-OWRHQ","Female",False,True,False
"3768-NLUBH","Male",True,True,False
"8676-TRMJS","Male",False,False,False
"7359-SSBJK","Female",True,False,False
"0685-MLYYM","Female",True,False,False
"8182-PNAGI","Male",False,False,False
"7957-RYHQD","Female",True,False,False
"2180-DXNEG","Female",False,False,False
"5515-AKOAJ","Female",False,False,False
"8976-OQHGT","Female",False,True,True
"6230-BSUXY","Female",True,False,False
"5294-CDGWY","Male",False,True,False
"5295-PCJOO","Male",False,False,True
"9863-JZAIC","Male",False,False,False
"7660-HDPJV","Female",False,False,False
"7931-PXHFC","Male",False,False,False
"3990-QYKBE","Male",True,True,False
"4919-MOAVT","Male",False,False,False
"3090-HAWSU","Male",False,False,False
"9820-RMCQV","Female",False,False,False
"7839-QRKXN","Female",False,False,False
"5204-QZXPU","Male",False,False,False
"4597-ELFTS","Male",False,False,False
"8450-JOVAH","Male",False,True,True
"1113-IUJYX","Female",False,True,False
"9274-CNFMO","Male",True,True,False
"7758-XKCBS","Male",False,False,False
"8992-JQYUN","Male",False,True,False
"0617-AQNWT","Female",False,True,False
"2446-PLQVO","Male",False,False,False
"3005-NFMTA","Male",True,False,False
"8784-CGILN","Female",False,False,False
"5389-FFVKB","Male",True,True,False
"8444-WRIDW","Female",True,False,False
"9451-LPGOO","Male",False,False,False
"5868-YWPDW","Male",True,True,False
"2025-JKFWI","Male",False,False,False
"4078-SAYYN","Female",False,False,False
"9940-HPQPG","Female",False,True,False
"6618-RYATB","Female",False,False,False
"9079-YEXQJ","Female",False,False,False
"2685-SREOM","Female",False,True,False
"0402-CQAJN","Female",False,False,False
"6692-UDPJC","Female",False,True,True
"1273-MTETI","Female",True,False,False
"5480-HPRRX","Female",True,False,False
"0295-PPHDO","Male",False,False,False
"1195-OIYEJ","Male",False,False,False
"5906-CVLHP","Female",False,True,False
"4501-EQDRN","Female",False,False,False
"2990-HWIML","Female",False,False,False
"7384-GHBPI","Male",False,True,False
"7603-USHJS","Male",False,False,True
"7234-FECYN","Female",True,False,False
"5876-HZVZM","Female",False,True,True
"1400-MMYXY","Male",True,True,False
"3085-QUOZK","Female",False,False,False
"3926-CUQZX","Male",False,False,False
"1041-RXHRA","Female",False,False,False
"1750-CSKKM","Male",False,False,True
"7142-HVGBG","Male",True,True,False
"8267-ZNYVZ","Female",False,True,False
"6457-GIRWB","Male",False,False,False
"1450-SKCVI","Female",False,False,False
"5570-PTWEH","Female",False,True,False
"6502-MJQAE","Male",False,False,False
"7693-LCKZL","Male",False,True,True
"0032-PGELS","Female",False,True,True
"6797-LNAQX","Male",False,True,False
"6394-MFYNG","Female",False,False,False
"1564-NTYXF","Female",True,False,False
"8155-IBNHG","Female",False,True,False
"0886-QGENL","Female",True,True,False
"8739-WWKDU","Male",True,False,False
"8685-WHQPW","Female",True,False,False
"4745-LSPLO","Male",False,False,False
"8083-YTZES","Male",False,False,False
"7240-FQLHE","Female",True,True,False
"6664-FPDAC","Female",True,False,False
"0786-VSSUD","Male",True,False,False
"3976-BWUCK","Female",False,True,False
"3585-ISXZP","Female",False,False,False
"6583-QGCSI","Female",True,True,False
"4174-LPGTI","Female",False,True,False
"2108-XWMPY","Male",False,False,False
"6304-IJFSQ","Male",False,False,False
"0093-XWZFY","Male",False,False,False
"1980-KXVPM","Female",True,False,False
"7703-ZEKEF","Male",False,False,False
"0723-DRCLG","Female",True,True,False
"5482-NUPNA","Female",False,False,False
"1122-JWTJW","Male",False,True,True
"1699-HPSBG","Male",False,False,False
"8775-CEBBJ","Female",False,False,False
"6894-LFHLY","Male",True,False,False
"0639-TSIQW","Female",False,False,False
"8361-LTMKD","Male",True,True,False
"7590-VHVEG","Female",False,True,False
"5575-GNVDE","Male",False,False,False
"7795-CFOCW","Male",False,False,False
"1452-KIOVK","Male",False,False,True
"6713-OKOMC","Female",False,False,False
"6388-TABGU","Male",False,False,False
"9763-GRSKD","Male",False,True,True
"7469-LKBCI","Male",False,False,False
"8091-TTVAX","Male",False,True,False
"5129-JLPIS","Male",False,False,False
"3655-SNQYZ","Female",False,True,False
"8191-XWSZG","Female",False,False,False
"9959-WOFKT","Male",False,False,False
"4183-MYFRB","Female",False,False,False
"1680-VDCWW","Male",False,True,False
"3638-WEABW","Female",False,True,False
"6322-HRPFA","Male",False,True,True
"6865-JZNKO","Female",False,False,False
"5248-YGIJN","Male",False,True,False
"3841-NFECX","Female",True,True,False
"4929-XIHVW","Male",True,True,False
"6827-IEAUQ","Female",False,True,False
"7310-EGVHZ","Male",False,False,False
"3413-BMNZE","Male",True,False,False
"6234-RAAPL","Female",False,True,False
"6572-ADKRS","Female",False,False,False
"8865-TNMNX","Male",False,True,False
"9489-DEDVP","Female",False,True,False
"9867-JCZSP","Female",False,True,False
"4671-VJLCL","Female",False,False,False
"4080-IIARD","Female",False,True,False
"7639-LIAYI","Male",False,False,False
"2954-PIBKO","Female",False,True,False
"8012-SOUDQ","Female",True,False,False
"6575-SUVOI","Female",True,True,False
"4667-QONEA","Female",True,True,False
"8769-KKTPH","Female",False,True,False
"5067-XJQFU","Male",True,True,False
"3957-SQXML","Female",False,True,False
"5954-BDFSG","Female",False,False,False
"0434-CSFON","Female",False,True,False
"1215-FIGMP","Male",False,False,False
"0526-SXDJP","Male",False,True,False
"0557-ASKVU","Female",False,True,False
"5122-CYFXA","Female",False,False,False
"8627-ZYGSZ","Male",False,True,False
"3410-YOQBQ","Female",False,False,False
"3170-NMYVV","Female",False,True,False
"7410-OIEDU","Male",False,False,False
"2273-QCKXA","Male",False,False,False
"0731-EBJQB","Female",False,True,False
"1891-QRQSA","Male",True,True,False
"8028-PNXHQ","Male",False,True,False
"5630-AHZIL","Female",False,False,True
"2673-CXQEU","Female",True,False,False
"6416-JNVRK","Female",False,False,False
"5590-ZSKRV","Female",False,True,True
"0191-ZHSKZ","Male",True,False,False
"3887-PBQAO","Female",False,True,False
"8108-UXRQN","Female",False,True,True
"9919-YLNNG","Female",False,False,False
"0318-ZOPWS","Female",False,True,False
"4445-ZJNMU","Male",False,False,False
"4808-YNLEU","Female",False,True,False
"1862-QRWPE","Female",False,True,False
"2796-NNUFI","Female",False,True,False
"3016-KSVCP","Male",False,True,False
"4767-HZZHQ","Male",False,True,True
"2424-WVHPL","Male",True,False,False
"7233-PAHHL","Male",False,True,False
"6067-NGCEU","Female",False,False,False
"9848-JQJTX","Male",False,False,False
"9803-FTJCG","Male",False,True,False
"3212-KXOCR","Male",False,False,False
"6380-ARCEH","Male",False,False,False
"3679-XASPY","Female",False,True,True
"7123-WQUHX","Male",False,False,False
"5386-THSLQ","Female",True,True,False
"6180-YBIQI","Male",False,False,False
"6728-DKUCO","Female",False,True,False
"9750-BOOHV","Female",False,False,False
"8597-CWYHH","Male",False,False,False
"2848-YXSMW","Male",False,True,False
"4549-ZDQYY","Female",False,False,False
"5712-AHQNN","Female",False,False,False
"5256-SKJGO","Female",False,True,False
"3071-VBYPO","Male",False,True,True
"9560-BBZXK","Female",False,False,False
"8402-OOOHJ","Female",False,False,False
"9445-ZUEQE","Male",False,True,True
"1091-SOZGA","Female",False,True,False
"2928-HLDBA","Female",False,False,False
"6497-TILVL","Female",False,True,True
"7219-TLZHO","Female",False,True,True
"4622-YNKIJ","Male",False,False,False
"6734-PSBAW","Male",False,True,False
"3930-ZGWVE","Male",False,False,False
"2639-UGMAZ","Male",True,False,False
"2876-GZYZC","Female",False,False,False
"8587-XYZSF","Male",False,False,False
"7799-LGRDP","Female",False,False,False
"7850-VWJUU","Female",False,False,False
"3774-VBNXY","Female",False,True,False
"6217-KDYWC","Male",False,False,False
"3146-MSEGF","Female",True,True,False
"1095-WGNGG","Female",False,True,False
"2636-SJDOU","Male",False,False,False
"1131-QQZEB","Male",True,True,False
"5716-EZXZN","Female",False,True,False
"6837-BJYDQ","Male",False,False,False
"6440-DKQGE","Male",False,False,False
"3466-BYAVD","Male",False,True,True
"3780-YVMFA","Female",False,True,True
"1679-JRFBR","Female",False,True,False
"9073-ZZIAY","Male",False,True,False
"3077-RSNTJ","Female",False,True,True
"6551-GNYDG","Female",False,True,True
"9167-APMXZ","Female",False,False,False
"2749-CTKAJ","Male",False,True,False
"6371-NZYEG","Male",False,True,False
"7554-NEWDD","Male",False,False,False
"8992-VONJD","Female",False,False,True
"4482-EWFMI","Female",False,False,False
"4648-YPBTM","Male",False,False,False
"2907-ILJBN","Female",False,True,False
"6345-FZOQH","Male",False,True,False
"5997-OPVFA","Male",False,True,False
"1159-WFSGR","Female",False,True,True
"7654-YWJUF","Male",False,True,False
"6727-IOTLZ","Male",False,True,False
"5918-VUKWP","Female",False,False,False
"1744-JHKYS","Female",False,True,False
"5947-SGKCL","Female",False,True,True
"3712-PKXZA","Male",False,True,False
"6582-OIVSP","Female",False,False,False
"5524-KHNJP","Male",False,True,False
"4827-USJHP","Male",False,False,False
"8167-GJLRN","Male",False,False,False
"0956-SYCWG","Female",False,False,False
"8017-UVSZU","Female",False,True,False
"7100-FQPRV","Male",False,True,False
"2984-RGEYA","Female",False,True,False
"9680-NIAUV","Female",False,True,False
"2146-EGVDT","Male",False,True,False
"2604-IJPDU","Female",False,True,False
"9178-JHUVJ","Male",False,True,True
"6168-YBYNP","Male",False,False,False
"7255-SSFBC","Male",False,True,True
"3645-DEYGF","Male",False,False,True
"9323-HGFWY","Female",False,True,False
"8544-GOQSH","Female",False,False,False
"3363-DTIVD","Male",False,True,True
"7018-WBJNK","Male",False,False,True
"9142-KZXOP","Male",False,False,False
"7674-YTAFD","Female",False,False,False
"6348-SNFUS","Male",False,True,False
"1347-KTTTA","Male",False,True,False
"4195-NZGTA","Female",False,False,False
"7157-SMCFK","Male",False,False,True
"4709-LKHYG","Female",False,True,False
"2504-DSHIH","Male",True,True,False
"0699-NDKJM","Female",False,True,False
"9286-BHDQG","Male",False,True,False
"0230-WEQUW","Male",False,True,False
"2040-LDIWQ","Male",False,True,False
"6496-JDSSB","Female",False,False,False
"4443-EMBNA","Female",False,True,False
"6469-MRVET","Male",False,True,False
"5961-VUSRV","Female",False,False,False
"6778-JFCMK","Male",False,False,False
"6341-JVQGF","Female",False,True,False
"4811-JBUVU","Male",False,False,False
"0945-TSONX","Female",False,True,False
"2651-ZCBXV","Male",False,False,False
"3316-UWXUY","Male",False,False,False
"7083-MIOPC","Female",False,False,False
"1984-GPTEH","Female",False,False,False
"0621-JFHOL","Female",False,False,False
"9903-LYSAB","Male",False,True,False
"9227-UAQFT","Male",False,False,False
"7301-ABVAD","Female",False,False,False
"6614-FHDBO","Male",False,False,False
"7576-ASEJU","Female",False,True,False
"9058-HRZSV","Female",True,True,False
"4522-AKYLR","Female",True,False,False
"0221-WMXNQ","Male",True,False,False
"0303-UNCIP","Male",False,False,False
"0959-WHOKV","Male",False,False,False
"4075-JFPGR","Female",False,True,False
"3282-ZISZV","Male",False,False,False
"3675-YDUPJ","Male",False,False,False
"4111-BNXIF","Female",False,True,False
"7017-VFHAY","Female",False,True,True
"6655-LHBYW","Male",False,False,False
"5046-NUHWD","Female",True,True,False
"7529-ZDFXI","Male",True,True,False
"7605-BDWDC","Female",False,False,False
"1950-KSVVJ","Female",False,True,False
"0123-CRBRT","Female",False,True,False
"6292-TOSSS","Male",False,False,False
"3197-ARFOY","Female",True,False,False
"7014-ZZXAW","Female",False,True,False
"7633-MVPUY","Male",False,True,False
"4716-HHKQH","Male",True,True,False
"3179-GBRWV","Male",True,True,False
"8645-KWHJO","Male",False,False,False
"4130-MZLCC","Female",False,False,False
"0314-TKOSI","Female",False,False,False
"8229-MYEJZ","Female",False,False,False
"2080-SRCDE","Female",False,False,True
"9577-WJVCQ","Female",False,False,False
"6202-DYYFX","Female",False,False,False
"3808-HFKDE","Female",False,False,False
"3727-OWVYD","Male",False,False,False
"2294-SALNE","Male",False,True,False
"4847-TAJYI","Female",True,False,False
"1563-IWQEX","Female",False,False,False
"8203-XJZRC","Male",False,False,False
"6556-DBKZF","Female",False,True,True
"6851-WEFYX","Male",True,True,False
"2985-JUUBZ","Male",False,True,True
"0895-LMRSF","Male",False,False,False
"8266-VBFQL","Male",False,False,False
"8181-YHCMF","Female",False,True,False
"2240-HSJQD","Male",False,False,True
"1248-DYXUB","Male",False,True,True
"4115-BNPJY","Male",False,True,False
"3167-SNQPL","Male",True,True,True
"4091-TVOCN","Male",False,False,False
"1098-TDVUQ","Female",False,False,False
"7277-OZCGZ","Female",False,False,False
"1557-EMYVT","Female",False,False,False
"2799-ARNLO","Female",True,True,False
"5027-YOCXN","Male",False,True,False
"3973-SKMLN","Male",False,False,False
"6745-JEFZB","Male",False,True,False
"9880-TDQAC","Female",False,True,False
"8705-WZCYL","Male",False,False,False
"7102-JJVTX","Female",False,True,False
"8626-PTQGE","Male",False,False,False
"4983-CLMLV","Female",False,True,False
"5701-YVSVF","Female",True,True,False
"5697-GOMBF","Female",True,True,True
"2739-CACDQ","Female",True,False,False
"9385-EHGDO","Female",False,True,True
"9498-FIMXL","Female",False,False,False
"2379-GYFLQ","Male",False,False,False
"2088-IEBAU","Female",False,False,False
"7982-VCELR","Female",False,False,False
"6035-BXTTY","Female",True,False,False
"6885-PKOAM","Female",False,True,False
"7520-HQWJU","Female",False,True,True
"9639-BUJXT","Male",False,False,False
"5924-SNGKP","Female",False,False,False
"0021-IKXGC","Female",True,False,False
"8966-SNIZF","Female",False,True,False
"6243-OZGFH","Female",False,False,False
"4654-DLAMQ","Female",True,True,False
"0513-RBGPE","Male",False,True,False
"5160-UXJED","Male",False,False,False
"4115-NZRKS","Female",True,False,False
"3351-NGXYI","Female",True,False,False
"8984-EYLLL","Male",False,True,False
"9833-TGFHX","Male",False,True,False
"9294-TDIPC","Male",False,False,True
"5229-DTFYB","Female",False,False,False
"0104-PPXDV","Male",False,True,False
"5176-LMJXE","Female",False,False,False
"3583-KRKMD","Male",False,False,False
"9069-LGEUL","Male",False,True,False
"7302-ZHMHP","Female",False,False,False
"9571-EDEBV","Male",False,True,False
"3520-FJGCV","Male",False,True,True
"6563-VRERX","Male",False,True,False
"6122-EFVKN","Male",False,False,False
"2805-EDJPQ","Female",False,True,False
"6862-CQUMB","Male",False,False,False
"7156-MXBJE","Female",False,False,False
"6158-HDPXZ","Male",False,False,False
"2863-IMQDR","Female",False,False,False
"5686-CMAWK","Male",False,False,False
"5651-CRHKQ","Female",False,True,False
"8204-YJCLA","Male",True,True,False
"6583-SZVGP","Male",False,False,False
"1708-PBBOA","Female",False,False,False
"8782-LKFPK","Male",False,False,False
"5522-JBWMO","Male",False,False,True
"3597-MVHJT","Female",False,False,False
"9774-NRNAU","Male",True,True,False
"0224-RLWWD","Female",True,False,False
"9967-ATRFS","Female",False,False,False
"3951-NJCVI","Female",True,True,False
"2977-CEBSX","Female",False,False,False
"0177-PXBAT","Male",True,True,False
"2519-ERQOJ","Male",True,False,False
"5876-QMYLD","Female",False,True,False
"2277-AXSDC","Female",False,False,False
"9442-JTWDL","Female",False,False,False
"3067-SVMTC","Female",False,True,False
"5495-GPSRW","Male",False,False,False
"7606-BPHHN","Male",False,False,False
"4742-DRORA","Male",False,True,False
"0111-KLBQG","Male",True,True,True
"4163-NCJAK","Female",False,True,False
"5233-AOZUF","Female",False,True,False
"5973-EJGDP","Male",False,False,False
"1996-DBMUS","Female",True,True,False
"7916-VCCPB","Female",False,True,True
"4686-GEFRM","Male",False,True,False
"5249-QYHEX","Female",False,True,True
"2233-FAGXV","Female",False,True,True
"5605-IYGFG","Female",False,False,False
"7663-ZTEGJ","Male",False,False,False
"3935-TBRZZ","Male",False,True,False
"8111-BKVDS","Female",False,False,False
"2055-SIFSS","Female",True,True,False
"2806-MLNTI","Male",True,True,False
"8734-DKSTZ","Female",False,True,True
"4360-PNRQB","Male",False,False,False
"6152-ONASV","Female",False,True,False
"7781-HVGMK","Female",False,True,False
"2181-UAESM","Male",False,False,False
"6048-NJXHX","Male",False,True,False
"2320-SLKMB","Female",False,False,False
"4980-URKXC","Male",False,True,False
"4376-KFVRS","Male",False,True,False
"5886-VLQVU","Male",False,True,False
"3577-AMVUX","Male",False,False,False
"0771-WLCLA","Female",False,True,True
"5628-RKIFK","Female",True,False,False
"0206-TBWLC","Female",False,True,False
"2937-FTHUR","Female",False,False,True
"1910-FMXJM","Female",False,True,False
"0732-OCQOC","Female",False,True,False
"5168-MSWXT","Male",False,True,True
"1090-ESELR","Male",False,True,False
"8592-PLTMQ","Female",False,False,False
"5760-WRAHC","Female",True,False,False
"8847-GEOOQ","Male",False,True,False
"4785-FCIFB","Female",False,True,False
"8313-NDOIA","Female",False,False,False
"5149-CUZUJ","Male",False,True,False
"0942-KOWSM","Female",False,True,False
"4237-CLSMM","Male",False,True,False
"1452-VOQCH","Male",False,False,False
"4719-UMSIY","Male",False,False,True
"6614-VBEGU","Female",False,True,False
"1480-BKXGA","Male",True,True,False
"2996-XAUVF","Male",False,False,False
"9076-AXYIK","Male",True,True,False
"5968-XQIVE","Male",False,True,False
"8896-RAZCR","Female",False,False,False
"4933-IKULF","Female",True,False,False
"1304-BCCFO","Male",False,True,False
"4104-PVRPS","Male",False,True,False
"3780-DDGSE","Male",True,True,True
"4431-EDMIQ","Female",False,True,True
"0486-LGCCH","Male",False,True,True
"4612-SSVHJ","Female",True,False,False
"5168-MQQCA","Female",False,True,False
"7971-HLVXI","Male",False,True,True
"9094-AZPHK","Female",False,False,False
"3649-JPUGY","Male",False,False,False
"4472-LVYGI","Female",False,True,False
"3552-CTCYF","Male",False,True,True
"6778-YSNIH","Female",False,False,False
"5756-OZRIO","Male",True,True,False
"6579-JPICP","Male",False,False,False
"4134-BSXLX","Male",False,True,False
"0505-SPOOW","Female",False,True,False
"4374-YMUSQ","Male",False,False,False
"4513-CXYIX","Female",True,True,False
"3957-HHLMR","Female",False,True,False
"7803-XOCCZ","Female",False,True,True
"5736-YEJAX","Male",False,False,False
"8981-FJGLA","Male",False,False,True
"1135-LMECX","Female",False,False,False
"4332-MUOEZ","Male",True,True,False
"8535-SFUTN","Male",False,False,False
"8677-HDZEE","Female",False,False,False
"2475-MROZF","Male",False,False,False
"3482-ABPKK","Female",False,False,False
"6705-LXORM","Female",True,True,False
"7531-GQHME","Male",False,False,False
"5174-ITUMV","Male",False,True,True
"4109-CYRBD","Male",True,True,False
"0913-XWSCN","Male",False,True,True
"0750-EBAIU","Male",False,False,False
"8606-CIQUL","Male",True,True,True
"3571-DPYUH","Male",False,True,True
"7601-GNDYK","Male",False,True,True
"0356-OBMAC","Female",True,False,False
"8067-NIOYM","Female",False,True,True
"1403-GYAFU","Male",False,True,True
"4234-XTNEA","Male",False,False,False
"1297-VQDRP","Male",True,True,True
"5348-CAGXB","Male",False,False,False
"0621-HJWXJ","Female",False,True,False
"5844-QVTAT","Female",False,True,False
"8905-IAZPF","Female",False,True,False
"5394-MEITZ","Female",False,True,False
"6859-QNXIQ","Female",False,True,True
"2782-LFZVW","Female",False,False,False
"2866-IKBTM","Female",False,False,False
"7129-AZJDE","Male",False,True,True
"2560-PPCHE","Female",False,False,False
"4676-MQUEA","Male",True,True,False
"8138-EALND","Male",False,False,False
"3580-HYCSP","Male",False,True,True
"1352-HNSAW","Female",False,True,True
"2075-PUEPR","Male",False,True,True
"1982-FEBTD","Female",False,True,True
"5791-KAJFD","Female",False,True,False
"2654-VBVPB","Female",False,False,False
"1154-HYWWO","Male",False,False,False
"2501-XWWTZ","Male",False,False,False
"3716-UVSPD","Male",False,False,False
"6815-ABQFQ","Male",False,True,False
"7343-EOBEU","Male",False,True,False
"3701-SFMUH","Male",False,True,True
"6103-LIANB","Male",False,True,True
"7319-VENRZ","Male",False,False,False
"5846-NEQVZ","Male",False,True,False
"6967-QIQRV","Male",False,True,True
"5781-RFZRP","Male",False,True,False
"0308-IVGOK","Female",False,False,False
"7293-LSCDV","Female",False,True,True
"7025-WCBNE","Male",True,False,False
"5756-JYOJT","Female",False,False,False
"6030-REHUX","Female",True,True,False
"9548-LIGTA","Male",False,True,False
"5150-LJNSR","Male",False,True,True
"8270-RKSAP","Male",False,False,False
"6522-YRBXD","Male",True,True,False
"2640-LYMOV","Male",False,False,False
"1423-BMPBQ","Female",False,True,True
"2393-DIVAI","Female",False,False,False
"4568-KNYWR","Male",False,False,False
"8752-IMQOS","Male",False,True,False
"0742-LAFQK","Male",False,True,False
"0795-LAFGP","Male",False,True,False
"0619-OLYUR","Male",False,True,False
"5512-IDZEI","Male",False,True,False
"0459-SPZHJ","Male",False,True,False
"0215-BQKGS","Male",False,False,False
"9244-ZVAPM","Male",False,False,False
"8208-EUMTE","Male",False,False,False
"5172-MIGPM","Male",False,False,False
"1710-RCXUS","Male",False,True,False
"0374-FIUCA","Male",False,True,False
"5839-SUYVZ","Male",False,False,False
"5173-ZXXXL","Male",False,False,False
"1096-ADRUX","Female",False,True,True
"2001-MCUUW","Male",False,False,False
"2731-GJRDG","Female",False,False,False
"4723-BEGSG","Male",False,True,False
"6516-NKQBO","Male",False,True,False
"8672-OAUPW","Male",False,False,False
"8207-DMRVL","Male",False,True,True
"2804-ETQDK","Male",False,False,True
"6689-VRRTK","Female",True,False,False
"7138-GIRSH","Male",False,False,False
"9396-ZSFLL","Female",False,False,False
"6464-KEXXH","Male",False,False,False
"7134-MJPDY","Female",True,False,False
"5240-CAOYT","Female",False,False,False
"4059-IIEBK","Female",False,False,False
"4881-JVQOD","Male",True,True,True
"0516-UXRMT","Female",False,False,False
"4851-BQDNX","Male",False,True,True
"5148-HKFIR","Female",False,False,False
"3003-CMDUU","Female",False,True,False
"5016-IBERQ","Male",False,True,False
"6797-UCJHZ","Female",True,True,False
"2469-DTSGX","Female",True,False,False
"9931-KGHOA","Female",False,True,False
"1775-KWJKQ","Male",False,True,False
"7665-VIGUD","Male",False,False,False
"9411-TPQQV","Female",False,False,False
"7954-MLBUN","Male",False,False,False
"2077-DDHJK","Female",False,True,False
"9574-BOSMD","Male",False,True,True
"4908-XAXAY","Female",True,False,False
"8404-VLQFB","Female",False,True,True
"2391-IPLOP","Male",False,True,False
"3509-GWQGF","Male",True,False,False
"5845-BZZIB","Male",False,True,True
"1140-UKVZG","Female",False,False,False
"5183-SNMJQ","Male",False,False,False
"8100-PNJMH","Male",False,True,False
"7838-LAZFO","Male",False,True,False
"2085-JVGAD","Male",False,True,False
"8095-WANWK","Female",False,False,False
"3030-ZKIWL","Male",False,False,False
"9565-FLVCG","Male",False,True,False
"8755-OGKNA","Female",False,True,True
"2800-VEQXM","Female",False,False,False
"5533-RJFTJ","Male",False,False,False
"0214-JHPFW","Female",False,True,False
"5642-MHDQT","Female",False,True,False
"3088-FVYWK","Male",False,True,True
"9092-GDZKO","Male",False,False,False
"3729-OWRVL","Male",True,False,False
"2324-AALNO","Female",False,False,False
"5760-IFJOZ","Male",False,False,False
"2826-UWHIS","Male",False,True,False
"7501-IWUNG","Female",False,True,False
"4957-TREIR","Male",False,False,False
"7251-LJBQN","Female",True,False,False
"8040-MNRTF","Female",False,False,False
"1536-HBSWP","Female",False,False,False
"5313-FPXWG","Male",False,False,False
"0946-FKYTX","Male",False,False,False
"5076-YVXCM","Male",False,False,False
