"customer_id","country","state","city","zip_code","latitude","longitude"
"2737-YNGYW","United States","California","Hemet",92543,"33.739415","-116.968339"
"5159-YFPKQ","United States","California","Moreno Valley",92551,"33.882740","-117.224878"
"4021-RQSNY","United States","California","Moreno Valley",92555,"33.907361","-117.109972"
"9061-TIHDA","United States","California","Murrieta",92563,"33.581045","-117.147190"
"8699-ASUFO","United States","California","Nuevo",92567,"33.827690","-117.102244"
"7927-AUXBZ","United States","California","Sun City",92586,"33.707483","-117.200006"
"4695-WJZUE","United States","California","Irvine",92606,"33.703976","-117.824172"
"7619-ODSGN","United States","California","Foothill Ranch",92610,"33.698728","-117.677680"
"3988-RQIXO","United States","California","Corona Del Mar",92625,"33.600987","-117.862734"
"2514-GINMM","United States","California","Dana Point",92629,"33.477923","-117.705314"
"5931-FLJJF","United States","California","Midway City",92655,"33.744439","-117.985880"
"2659-VXMWZ","United States","California","Newport Coast",92657,"33.603282","-117.821841"
"3207-OYBWH","United States","California","Newport Beach",92661,"33.601309","-117.902304"
"4285-GYRQC","United States","California","Newport Beach",92662,"33.606336","-117.893042"
"7216-EWTRS","United States","California","Newport Beach",92663,"33.622510","-117.927024"
"8337-MSSXB","United States","California","Trabuco Canyon",92679,"33.631119","-117.567346"
"8182-BJDSI","United States","California","Santa Ana",92705,"33.766004","-117.786763"
"2528-HFYZX","United States","California","Santa Ana",92706,"33.765893","-117.881533"
"2482-CZGBB","United States","California","Anaheim",92804,"33.818000","-117.974404"
"0866-QLSIR","United States","California","Garden Grove",92843,"33.764018","-117.931507"
"7181-BQYBV","United States","California","Garden Grove",92845,"33.782955","-118.026456"
"6204-IEUXJ","United States","California","Yorba Linda",92886,"33.897253","-117.792202"
"4529-CKBCL","United States","California","Ventura",93001,"34.360261","-119.306383"
"2506-CLAKW","United States","California","Ventura",93003,"34.279221","-119.221437"
"1583-IHQZE","United States","California","Camarillo",93010,"34.227846","-119.079903"
"0151-ONTOV","United States","California","Moorpark",93021,"34.312945","-118.858169"
"4140-MUHUG","United States","California","Oak View",93022,"34.404544","-119.302118"
"0320-JDNQG","United States","California","Oxnard",93035,"34.184540","-119.224666"
"7180-PISOG","United States","California","Piru",93040,"34.432843","-118.730106"
"3571-RFHAR","United States","California","Santa Paula",93060,"34.402343","-119.094824"
"9578-VRMNM","United States","California","Summerland",93067,"34.420998","-119.601370"
"1587-FKLZB","United States","California","Santa Barbara",93101,"34.419203","-119.710008"
"6140-QNRQQ","United States","California","Santa Barbara",93103,"34.438581","-119.685368"
"4307-KTUMW","United States","California","Santa Barbara",93108,"34.457541","-119.631072"
"5440-FLBQG","United States","California","Santa Barbara",93110,"34.437945","-119.771910"
"7470-MCQTK","United States","California","Alpaugh",93201,"35.869626","-119.498771"
"7488-MXJIV","United States","California","Armona",93202,"36.315979","-119.710852"
"2027-FECZV","United States","California","Bodfish",93205,"35.523991","-118.400432"
"2672-DZUOY","United States","California","Buttonwillow",93206,"35.451402","-119.488413"
"3870-MQAMG","United States","California","Camp Nelson",93208,"36.057458","-118.591951"
"4800-CZMPC","United States","California","Delano",93215,"35.772244","-119.209689"
"7377-DMMRI","United States","California","Exeter",93221,"36.301689","-119.018233"
"8949-JTMAY","United States","California","Mc Kittrick",93251,"35.383810","-119.730885"
"2774-LVQUS","United States","California","Maricopa",93252,"34.737031","-119.460557"
"3211-ILJTT","United States","California","Taft",93268,"35.184837","-119.402525"
"4612-THJBS","United States","California","Terra Bella",93270,"35.939068","-119.043666"
"4094-NSEDU","United States","California","Tipton",93272,"36.047414","-119.344304"
"5103-MHMHY","United States","California","Los Osos",93402,"35.279984","-120.824288"
"1846-XWOQN","United States","California","Bradley",93426,"35.842889","-121.004862"
"0235-KGSLC","United States","California","Buellton",93427,"34.631362","-120.238218"
"2884-GBPFB","United States","California","Morro Bay",93442,"35.369553","-120.763864"
"3757-NJYBX","United States","California","Nipomo",93444,"35.050345","-120.489599"
"5136-KCKGI","United States","California","Templeton",93465,"35.536115","-120.739231"
"3722-WPXTK","United States","California","Benton",93512,"37.653947","-118.231443"
"2929-ERCFZ","United States","California","Independence",93526,"36.869584","-118.189241"
"7548-SEPYI","United States","California","Inyokern",93527,"36.041315","-118.188235"
"8835-VSDSE","United States","California","Johannesburg",93528,"35.363339","-117.637641"
"1623-NLDOT","United States","California","Lancaster",93534,"34.727529","-118.153098"
"9898-KZQDZ","United States","California","Lee Vining",93541,"37.890145","-119.184087"
"5236-PERKL","United States","California","Pearblossom",93553,"34.445239","-117.894868"
"7854-FOKSF","United States","California","Rosamond",93560,"34.903052","-118.411251"
"2519-FAKOD","United States","California","Tehachapi",93561,"35.073777","-118.652112"
"8263-JQAIK","United States","California","Palmdale",93591,"34.598221","-117.795930"
"7089-IVVAZ","United States","California","Cantua Creek",93608,"36.488056","-120.407691"
"2205-YMZZJ","United States","California","Clovis",93612,"36.814539","-119.711868"
"1254-IZEYF","United States","California","Cutler",93615,"36.497895","-119.285484"
"9492-TOKRI","United States","California","Dinuba",93618,"36.523619","-119.386868"
"9221-OTIVJ","United States","California","Dunlap",93621,"36.789213","-119.140338"
"3325-FUYCG","United States","California","Five Points",93624,"36.397745","-120.119911"
"5908-QMGOE","United States","California","Fowler",93625,"36.625792","-119.672483"
"8481-YYXWG","United States","California","Hume",93628,"36.807595","-118.901544"
"2609-IAICY","United States","California","North Fork",93643,"37.244307","-119.470256"
"1740-CSDJP","United States","California","Oakhurst",93644,"37.648647","-119.231447"
"2636-OHFMN","United States","California","Orosi",93647,"36.600185","-119.175655"
"1323-OOEPC","United States","California","Prather",93651,"37.007238","-119.505661"
"0397-GZBBC","United States","California","South Dos Palos",93665,"36.959731","-120.653519"
"7641-EUYET","United States","California","Tranquillity",93668,"36.635661","-120.288644"
"9921-ZVRHG","United States","California","Traver",93673,"36.456091","-119.486225"
"4701-MLJPN","United States","California","Fresno",93702,"36.739385","-119.753649"
"9206-GVPEQ","United States","California","Fresno",93706,"36.654614","-119.903674"
"1596-BBVTG","United States","California","Fresno",93711,"36.833002","-119.829470"
"8433-WXGNA","United States","California","Salinas",93906,"36.722898","-121.633648"
"3707-GNWHM","United States","California","Carmel Valley",93924,"36.414611","-121.638600"
"8922-LIEGH","United States","California","Jolon",93928,"35.930782","-121.189757"
"8245-UMPYT","United States","California","Lockwood",93932,"35.989792","-121.055933"
"5186-SAMNZ","United States","California","Marina",93933,"36.689582","-121.758398"
"5373-SFODM","United States","California","San Lucas",93954,"36.125529","-120.864443"
"5766-ZJYBB","United States","California","Brisbane",94005,"37.684694","-122.407120"
"8931-GJJIQ","United States","California","Burlingame",94010,"37.570280","-122.365778"
"4277-PVRAN","United States","California","Daly City",94014,"37.691561","-122.445202"
"0022-TCJCI","United States","California","Daly City",94015,"37.680844","-122.481310"
"0203-HHYIJ","United States","California","Atherton",94027,"37.454924","-122.203168"
"0952-KMEEH","United States","California","Mountain View",94043,"37.419725","-122.062947"
"8178-EYZUO","United States","California","San Francisco",94105,"37.789168","-122.395009"
"5130-IEKQT","United States","California","San Francisco",94109,"37.794487","-122.422270"
"3230-WYKIR","United States","California","San Francisco",94110,"37.750021","-122.415201"
"0407-BDJKB","United States","California","San Francisco",94114,"37.758085","-122.434801"
"9600-UDOPK","United States","California","San Francisco",94117,"37.770533","-122.445121"
"4074-SJFFA","United States","California","San Francisco",94122,"37.760412","-122.484966"
"3269-ATYWD","United States","California","San Francisco",94123,"37.800254","-122.436975"
"4910-GMJOT","United States","California","San Francisco",94129,"37.797526","-122.464531"
"0354-WYROK","United States","California","San Francisco",94130,"37.820894","-122.369725"
"7576-OYWBN","United States","California","San Mateo",94402,"37.556634","-122.317723"
"5539-TMZLF","United States","California","Concord",94520,"38.013825","-122.039144"
"4323-SADQS","United States","California","Concord",94521,"37.971421","-121.971504"
"4446-BZKHU","United States","California","Pleasant Hill",94523,"37.953380","-122.076886"
"5202-IVJNU","United States","California","Crockett",94525,"38.049292","-122.228415"
"5976-JCJRH","United States","California","Danville",94526,"37.815459","-121.977203"
"0137-OCGAB","United States","California","Fairfield",94533,"38.287136","-122.027110"
"3351-NQLDI","United States","California","Travis Afb",94535,"38.265899","-121.939461"
"7593-JNWRU","United States","California","Fremont",94538,"37.505768","-121.962472"
"4588-YBNIB","United States","California","Fremont",94539,"37.516791","-121.899117"
"3336-JORSO","United States","California","Hayward",94542,"37.656695","-122.048361"
"5028-GZLDO","United States","California","Moraga",94556,"37.827946","-122.107185"
"6861-XWTWQ","United States","California","Napa",94559,"38.232389","-122.324944"
"6877-TJMBR","United States","California","Orinda",94563,"37.873916","-122.205220"
"6769-DCQLI","United States","California","Pope Valley",94567,"38.672708","-122.403219"
"2433-KMEAS","United States","California","Dublin",94568,"37.713926","-121.928425"
"2195-ZRVAX","United States","California","Rodeo",94572,"38.027218","-122.234630"
"3550-SAHFP","United States","California","Saint Helena",94574,"38.581354","-122.296283"
"2011-TRQYE","United States","California","Deer Park",94576,"38.554383","-122.474773"
"4873-ILOLJ","United States","California","Sunol",94586,"37.587494","-121.862856"
"2725-KXXWT","United States","California","Vallejo",94589,"38.161321","-122.271588"
"9565-DJPIB","United States","California","Vallejo",94590,"38.104705","-122.247387"
"8348-HFYIV","United States","California","Oakland",94601,"37.776523","-122.219268"
"7503-QQRVF","United States","California","San Jose",95127,"37.375156","-121.795867"
"6849-WLEYG","United States","California","Emeryville",94608,"37.837260","-122.287648"
"4659-NZRUF","United States","California","Oakland",94609,"37.834341","-122.264370"
"8429-XIBUM","United States","California","Oakland",94618,"37.845510","-122.235181"
"2608-BHKFN","United States","California","Berkeley",94703,"37.863843","-122.275684"
"7341-LXCAF","United States","California","Berkeley",94705,"37.858898","-122.240512"
"9462-MJUAW","United States","California","Berkeley",94708,"37.897743","-122.263124"
"8128-YVJRG","United States","California","Berkeley",94709,"37.878554","-122.266090"
"4283-FUTGF","United States","California","El Sobrante",94803,"37.963995","-122.288296"
"1569-TTNYJ","United States","California","Richmond",94805,"37.941456","-122.320968"
"2397-BRLOM","United States","California","San Rafael",94901,"37.972662","-122.491452"
"4749-VFKVB","United States","California","Inverness",94937,"38.099323","-122.945723"
"7598-UAASY","United States","California","Marshall",94940,"38.129308","-122.834815"
"7938-OUHIO","United States","California","Mill Valley",94941,"37.901371","-122.572024"
"8510-AWCXC","United States","California","Novato",94945,"38.135897","-122.563683"
"0431-APWVY","United States","California","Novato",94949,"38.067204","-122.524004"
"3426-NIYYL","United States","California","Sausalito",94965,"37.848641","-122.515692"
"8225-BTJAU","United States","California","Stinson Beach",94970,"37.921137","-122.657562"
"3387-VATUS","United States","California","Aromas",95004,"36.878364","-121.629781"
"1143-NMNQJ","United States","California","Boulder Creek",95006,"37.171727","-122.142961"
"0415-MOSGF","United States","California","Los Gatos",95030,"37.222842","-121.988727"
"1724-BQUHA","United States","California","Los Gatos",95032,"37.233034","-121.947427"
"4826-XTSOH","United States","California","Moss Landing",95039,"36.863303","-121.781632"
"2495-INZWQ","United States","California","San Juan Bautista",95045,"36.810568","-121.503022"
"4139-SUGLD","United States","California","Santa Clara",95054,"37.393554","-121.965114"
"6857-VWJDT","United States","California","Santa Cruz",95060,"36.993451","-122.098858"
"5624-BQSSA","United States","California","Santa Cruz",95065,"37.031404","-121.981865"
"2408-WITXK","United States","California","San Jose",95110,"37.346670","-121.910019"
"5577-OTWWW","United States","California","San Jose",95120,"37.186141","-121.843554"
"2691-NZETQ","United States","California","San Jose",95130,"37.277592","-121.986477"
"4404-HIBDJ","United States","California","San Jose",95131,"37.387027","-121.897775"
"7295-JOMMD","United States","California","San Jose",95135,"37.286820","-121.723877"
"5013-SBUIH","United States","California","Stockton",95202,"37.959706","-121.287669"
"0709-TVGUR","United States","California","Stockton",95207,"38.002125","-121.324979"
"6023-YEBUP","United States","California","Stockton",95210,"38.033219","-121.297433"
"7209-JCUDS","United States","California","Stockton",95212,"38.049457","-121.216530"
"3001-CBHLQ","United States","California","Angels Camp",95222,"38.071327","-120.632221"
"6158-DWPZT","United States","California","Avery",95224,"38.208336","-120.339938"
"3763-GCZHZ","United States","California","Hathaway Pines",95233,"38.184914","-120.364085"
"0772-GYEQQ","United States","California","Lodi",95240,"38.123544","-121.159078"
"4831-EOBFE","United States","California","Mountain Ranch",95246,"38.264262","-120.515133"
"4102-OQUPX","United States","California","Sheep Ranch",95250,"38.244806","-120.417301"
"9170-GYZJC","United States","California","Vallecito",95251,"38.055562","-120.456298"
"3999-QGRJH","United States","California","Ballico",95303,"37.469500","-120.672724"
"2454-RPBRZ","United States","California","Catheys Valley",95306,"37.394411","-120.127262"
"2002-MZHWP","United States","California","Delhi",95315,"37.422961","-120.765493"
"2265-CYWIV","United States","California","Hickman",95323,"37.605926","-120.699550"
"2004-OCQXK","United States","California","Merced",95348,"37.401220","-120.514191"
"5027-QPKTE","United States","California","Modesto",95350,"37.671806","-121.007575"
"2672-HUYVI","United States","California","Newman",95360,"37.343846","-121.039391"
"7508-MYBOG","United States","California","Patterson",95363,"37.410236","-121.320337"
"0148-DCDOS","United States","California","Planada",95365,"37.329725","-120.306399"
"9992-RRAMN","United States","California","Riverbank",95367,"37.734971","-120.954271"
"0310-MVLET","United States","California","Snelling",95369,"37.521708","-120.426843"
"4550-VBOFE","United States","California","Soulsbyville",95372,"37.990574","-120.261821"
"5696-QURRL","United States","California","Waterford",95386,"37.669516","-120.626964"
"7409-KIUTL","United States","California","Westley",95387,"37.546007","-121.282570"
"1732-VHUBQ","United States","California","Yosemite National Park",95389,"37.704267","-119.607001"
"0495-RVCBF","United States","California","Santa Rosa",95401,"38.460517","-122.790335"
"7854-EDSSA","United States","California","Santa Rosa",95404,"38.526941","-122.709096"
"8869-TORSS","United States","California","Santa Rosa",95405,"38.439696","-122.668817"
"0679-IDSTG","United States","California","Branscomb",95417,"39.710591","-123.682799"
"2115-BFTIW","United States","California","Clearlake Oaks",95423,"39.071160","-122.598542"
"0611-DFXKO","United States","California","Comptche",95427,"39.239818","-123.565432"
"7780-OTDSO","United States","California","Covelo",95428,"39.833070","-123.178765"
"9747-DDZOS","United States","California","Eldridge",95431,"38.348884","-122.516990"
"0564-JJHGS","United States","California","Guerneville",95446,"38.525760","-123.013347"
"3348-CFRNX","United States","California","Healdsburg",95448,"38.618347","-122.908422"
"1428-GTBJJ","United States","California","Jenner",95450,"38.505995","-123.187019"
"8802-UNOJF","United States","California","Philo",95466,"39.094102","-123.500853"
"6313-GIDIT","United States","California","Point Arena",95468,"38.911299","-123.609588"
"2845-AFFTX","United States","California","Westport",95488,"39.724433","-123.767578"
"2249-YPRNG","United States","California","The Sea Ranch",95497,"38.696659","-123.436861"
"7410-YTJIK","United States","California","Eureka",95501,"40.796621","-124.154280"
"4626-GYCZP","United States","California","Eureka",95503,"40.737431","-124.108897"
"5590-BYNII","United States","California","Bayside",95524,"40.825486","-124.049485"
"3237-AJGEH","United States","California","Bridgeville",95526,"40.372532","-123.525626"
"1591-NFNLQ","United States","California","Crescent City",95531,"41.701223","-124.003393"
"2815-CPTUL","United States","California","Gasquet",95543,"41.867908","-123.794144"
"0596-BQCEQ","United States","California","Hydesville",95547,"40.557314","-124.081662"
"1481-ZUWZA","United States","California","Klamath",95548,"41.572813","-124.035011"
"2309-OSFEU","United States","California","Smith River",95567,"41.950683","-124.097094"
"1891-FZYSA","United States","California","Piercy",95587,"39.955587","-123.681175"
"7613-LLQFO","United States","California","Amador City",95601,"38.431407","-120.842100"
"2640-PMGFL","United States","California","West Sacramento",95605,"38.592745","-121.540036"
"3801-HMYNL","United States","California","Brooks",95606,"38.809804","-122.241383"
"9685-WKZGT","United States","California","Carmichael",95608,"38.626128","-121.328011"
"6022-UGGSO","United States","California","Citrus Heights",95610,"38.695080","-121.271616"
"4484-CGXFK","United States","California","El Dorado",95623,"38.631530","-120.842609"
"6214-EDAKZ","United States","California","Elverta",95626,"38.734997","-121.463719"
"6127-ISGTU","United States","California","Garden Valley",95633,"38.852544","-120.837669"
"8740-XLHDR","United States","California","Greenwood",95635,"38.921333","-120.897718"
"1208-DNHLN","United States","California","Grizzly Flats",95636,"38.636102","-120.522149"
"1761-AEZZR","United States","California","Guinda",95637,"38.830739","-122.196202"
"3923-CSIHK","United States","California","Herald",95638,"38.313447","-121.123886"
"7120-RFMVS","United States","California","Isleton",95641,"38.154823","-121.601358"
"7317-GGVPB","United States","California","Lotus",95651,"38.815515","-120.916997"
"1322-AGOQM","United States","California","Mather",95655,"38.549822","-121.266725"
"3677-IYRBF","United States","California","Newcastle",95658,"38.883224","-121.159180"
"5692-FPTAH","United States","California","Nicolaus",95659,"38.788898","-121.608624"
"1550-LOAHA","United States","California","Orangevale",95662,"38.689174","-121.218435"
"0268-QKIWO","United States","California","Pilot Hill",95664,"38.803731","-121.043799"
"0876-WDUUZ","United States","California","Pine Grove",95665,"38.400264","-120.641274"
"0617-FHSGK","United States","California","Rancho Cordova",95670,"38.602723","-121.279913"
"2858-MOFSQ","United States","California","Rio Oso",95674,"38.954144","-121.482536"
"8118-LSUEL","United States","California","Roseville",95678,"38.759751","-121.288545"
"7005-CCBKV","United States","California","Thornton",95686,"38.157794","-121.520223"
"4250-FDVOU","United States","California","Woodland",95695,"38.719670","-121.862416"
"5277-ZLOOR","United States","California","Applegate",95703,"38.983388","-120.988814"
"2141-RRYGO","United States","California","Camino",95709,"38.748316","-120.675512"
"6376-GAHQE","United States","California","Dutch Flat",95714,"39.197215","-120.836790"
"5052-PNLOS","United States","California","Echo Lake",95721,"38.851842","-120.076204"
"6979-ZNSFF","United States","California","Pollock Pines",95726,"38.733908","-120.453416"
"2386-LAHRK","United States","California","Weimar",95736,"39.009780","-120.978273"
"6032-IGALN","United States","California","Granite Bay",95746,"38.749466","-121.184196"
"4248-HCETZ","United States","California","Sacramento",95814,"38.584505","-121.491956"
"0516-WJVXC","United States","California","Sacramento",95818,"38.556306","-121.495817"
"9174-FKWZE","United States","California","Sacramento",95819,"38.567594","-121.437507"
"8809-RIHDD","United States","California","Sacramento",95827,"38.549185","-121.328386"
"4822-NGOCH","United States","California","Sacramento",95831,"38.494832","-121.529447"
"5307-DZCVC","United States","California","Sacramento",95835,"38.685069","-121.543709"
"8679-JOEVF","United States","California","Sacramento",95838,"38.646096","-121.442433"
"1432-FPAXX","United States","California","Beale Afb",95903,"39.125311","-121.392283"
"4803-AXVYP","United States","California","Butte City",95920,"39.449794","-121.936372"
"3884-HCSWG","United States","California","Camptonville",95922,"39.432127","-121.099287"
"5077-DXTCG","United States","California","Challenge",95925,"39.461768","-121.195825"
"1142-WACZW","United States","California","Chico",95926,"39.745712","-121.843330"
"5649-ANRML","United States","California","Clipper Mills",95930,"39.562239","-121.148360"
"4892-VLANZ","United States","California","Colusa",95932,"39.273096","-122.050763"
"2919-HBCJO","United States","California","Downieville",95936,"39.578792","-120.780786"
"4236-XPXAV","United States","California","Dunnigan",95937,"38.931425","-121.946081"
"3030-YZADT","United States","California","Grass Valley",95949,"39.099204","-121.137962"
"7410-KTVFV","United States","California","Grimes",95950,"39.033058","-121.895718"
"8393-DLHGA","United States","California","Palermo",95968,"39.435756","-121.552071"
"7395-IGJOS","United States","California","Quincy",95971,"39.971228","-121.041166"
"2834-SPCJV","United States","California","Rough And Ready",95975,"39.225634","-121.156163"
"7890-VYYWG","United States","California","Sutter",95982,"39.172777","-121.805845"
"9907-SWKKF","United States","California","Twain",95984,"40.022184","-121.062384"
"0587-DMGBH","United States","California","Willows",95988,"39.493991","-122.286363"
"6397-JNZZG","United States","California","Adin",96006,"41.171578","-120.913161"
"3523-QRQLL","United States","California","Bieber",96009,"41.083464","-121.107929"
"0895-DQHEW","United States","California","Burney",96013,"40.946785","-121.719489"
"8149-RSOUN","United States","California","Dorris",96023,"41.949216","-122.050062"
"7250-EQKIY","United States","California","Fort Jones",96032,"41.583700","-122.935922"
"4013-UBXWQ","United States","California","Hayfork",96041,"40.547857","-123.187265"
"5519-NPHVG","United States","California","Klamath River",96050,"41.816595","-122.948287"
"8849-GYOKR","United States","California","Mineral",96063,"40.408796","-121.579609"
"3148-BLQJT","United States","California","Montague",96064,"41.759864","-122.379175"
"0461-CVKMU","United States","California","Oak Run",96069,"40.689243","-122.037023"
"8806-EAGWC","United States","California","Old Station",96071,"40.656287","-121.428965"
"7779-LGOVN","United States","California","Paskenta",96074,"39.884395","-122.587513"
"9710-ZUSHQ","United States","California","Red Bluff",96080,"40.186772","-122.388361"
"4183-WCSEP","United States","California","Weaverville",96093,"40.759401","-122.939337"
"5498-TXHLF","United States","California","Whitmore",96096,"40.637105","-121.906949"
"9722-UJOJR","United States","California","Blairsden Graeagle",96103,"39.783747","-120.661032"
"3902-FOIGH","United States","California","Doyle",96109,"40.012675","-120.101857"
"6772-KSATR","United States","California","Eagleville",96110,"41.280341","-120.150381"
"7112-OPOTK","United States","California","Fort Bidwell",96112,"41.932207","-120.135941"
"4210-QFJMF","United States","California","Lake City",96115,"41.729079","-120.225025"
"3318-OSATS","United States","California","Sierra City",96125,"39.600599","-120.636358"
"5828-AVIPD","United States","California","Sierraville",96126,"39.559709","-120.345639"
"1086-LXKFY","United States","California","Westwood",96137,"40.271535","-121.018087"
"2636-ALXXZ","United States","California","Tahoe Vista",96148,"39.241240","-120.054765"
"7774-OJSXI","United States","California","South Lake Tahoe",96150,"38.911577","-120.106169"
"7786-WBJYI","United States","California","Truckee",96161,"39.342498","-120.247127"
"9885-CSMWE","United States","California","Los Angeles",90007,"34.027337","-118.285150"
"5016-ETTFF","United States","California","Los Angeles",90016,"34.028331","-118.354338"
"3866-MDTUB","United States","California","Los Angeles",90017,"34.052842","-118.264495"
"8058-JMEQO","United States","California","Los Angeles",90020,"34.066367","-118.309868"
"0697-ZMSWS","United States","California","Los Angeles",90023,"34.017697","-118.200577"
"7657-DYEPJ","United States","California","Los Angeles",90024,"34.066303","-118.435479"
"8276-MQBYC","United States","California","Los Angeles",90028,"34.099869","-118.326843"
"7593-XFKDI","United States","California","Los Angeles",90031,"34.085807","-118.206617"
"0337-CNPZE","United States","California","Los Angeles",90033,"34.050198","-118.210946"
"1513-XNPPH","United States","California","Los Angeles",90037,"34.002642","-118.287596"
"6015-VVHHE","United States","California","Los Angeles",90039,"34.110845","-118.259595"
"6347-DCUIK","United States","California","Los Angeles",90043,"33.988543","-118.334081"
"0897-FEGMU","United States","California","Los Angeles",90048,"34.072945","-118.372670"
"7663-RGWBC","United States","California","Los Angeles",90049,"34.091829","-118.491244"
"1120-BMWUB","United States","California","Los Angeles",90056,"33.987945","-118.370442"
"9124-LHCJQ","United States","California","Los Angeles",90057,"34.061918","-118.277939"
"2235-ZGKPT","United States","California","Los Angeles",90062,"34.003553","-118.308933"
"3891-PUQOD","United States","California","Los Angeles",90063,"34.044271","-118.185237"
"0689-NKYLF","United States","California","Los Angeles",90066,"34.002028","-118.430656"
"3658-KIBGF","United States","California","Los Angeles",90068,"34.137411","-118.328915"
"5519-YLDGW","United States","California","Los Angeles",90071,"34.052917","-118.255178"
"4946-EDSEW","United States","California","Compton",90221,"33.885811","-118.206459"
"2516-VQRRV","United States","California","Culver City",90230,"33.993991","-118.397040"
"7580-UGXNC","United States","California","Culver City",90232,"34.019323","-118.391902"
"5178-LMXOP","United States","California","Gardena",90248,"33.876482","-118.284077"
"8185-UPYBR","United States","California","Hermosa Beach",90254,"33.865320","-118.396336"
"4585-HETAI","United States","California","Huntington Park",90255,"33.978030","-118.217141"
"7526-BEZQB","United States","California","Lawndale",90260,"33.888560","-118.351813"
"4951-UKAAQ","United States","California","Inglewood",90302,"33.975332","-118.355252"
"2108-YKQTY","United States","California","Santa Monica",90403,"34.031529","-118.491156"
"4918-QLLIW","United States","California","Santa Monica",90405,"34.005439","-118.477507"
"7056-IMHCC","United States","California","Torrance",90501,"33.833699","-118.314387"
"1625-JAIIY","United States","California","Torrance",90505,"33.807882","-118.347957"
"2947-DOMLJ","United States","California","Buena Park",90621,"33.874224","-117.993368"
"4112-LUEIZ","United States","California","La Palma",90623,"33.850504","-118.039892"
"4510-HIMLV","United States","California","La Habra",90631,"33.940619","-117.951300"
"8749-JMNKX","United States","California","Montebello",90640,"34.015217","-118.109962"
"2430-USGXP","United States","California","Santa Fe Springs",90670,"33.933565","-118.062611"
"5955-ERIHD","United States","California","Lakewood",90712,"33.840524","-118.148403"
"0917-EZOLA","United States","California","Lakewood",90713,"33.847755","-118.112532"
"5949-EBSQK","United States","California","Sunset Beach",90742,"33.719221","-118.073596"
"7274-RTAPZ","United States","California","Long Beach",90804,"33.783047","-118.148600"
"0311-UNPFF","United States","California","Long Beach",90807,"33.830099","-118.182239"
"3834-XUIFC","United States","California","Long Beach",90814,"33.771612","-118.143866"
"8414-MYSHR","United States","California","Arcadia",91007,"34.128284","-118.047732"
"7599-FKVXZ","United States","California","South Pasadena",91030,"34.110444","-118.156957"
"8229-TNIQA","United States","California","Pasadena",91105,"34.139460","-118.166649"
"6221-AVQYL","United States","California","Glendale",91203,"34.153338","-118.262974"
"7743-EXURX","United States","California","Glendale",91208,"34.195386","-118.238508"
"5569-KGJHX","United States","California","Canoga Park",91303,"34.198290","-118.602203"
"4988-IQIGL","United States","California","Canoga Park",91304,"34.224377","-118.632656"
"7730-IUTDZ","United States","California","Chatsworth",91311,"34.294142","-118.603883"
"0426-TIRNE","United States","California","Encino",91316,"34.150354","-118.518292"
"7587-RZNME","United States","California","Valencia",91355,"34.439870","-118.644609"
"0748-RDGGM","United States","California","Tarzana",91356,"34.157137","-118.548511"
"4706-AXVKM","United States","California","Stevenson Ranch",91381,"34.364153","-118.615583"
"5889-JTMUL","United States","California","Castaic",91384,"34.506627","-118.699048"
"9026-RNUJS","United States","California","Van Nuys",91401,"34.178483","-118.431791"
"3746-EUBYR","United States","California","Panorama City",91402,"34.223768","-118.445461"
"2332-EFBJY","United States","California","Sherman Oaks",91403,"34.147149","-118.463365"
"9474-PHLYD","United States","California","Sherman Oaks",91423,"34.146957","-118.432138"
"2165-VOEGB","United States","California","Burbank",91501,"34.188339","-118.300942"
"2219-MVUSO","United States","California","North Hollywood",91601,"34.169200","-118.372498"
"8914-RBTSB","United States","California","Valley Village",91607,"34.165783","-118.399795"
"0963-ZBDRN","United States","California","Claremont",91711,"34.127621","-117.717863"
"7594-RQHXR","United States","California","Covina",91722,"34.097345","-117.906736"
"6331-EWIEB","United States","California","El Monte",91731,"34.079934","-118.046695"
"5998-VVEJY","United States","California","Glendora",91741,"34.146490","-117.849815"
"1624-NALOJ","United States","California","La Puente",91744,"34.031441","-117.936436"
"4317-VTEOA","United States","California","Rowland Heights",91748,"33.976753","-117.897367"
"1670-SVOWZ","United States","California","Mira Loma",91752,"33.999992","-117.535395"
"7541-YLXCL","United States","California","Pomona",91767,"34.083086","-117.737997"
"0260-ZDLGK","United States","California","San Dimas",91773,"34.102119","-117.815532"
"8722-NGNBH","United States","California","Walnut",91789,"34.018354","-117.854920"
"6210-KBBPI","United States","California","West Covina",91790,"34.066964","-117.937007"
"0133-BMFZO","United States","California","Alhambra",91803,"34.074736","-118.145959"
"6128-CZOMY","United States","California","Alpine",91901,"32.827184","-116.703729"
"9540-JYROE","United States","California","Bonita",91902,"32.671170","-117.002320"
"2260-USTRB","United States","California","Campo",91906,"32.673483","-116.472863"
"3656-TKRVZ","United States","California","Chula Vista",91910,"32.636792","-117.054989"
"8623-TMRBY","United States","California","Chula Vista",91915,"32.605012","-116.975950"
"1501-SGHBW","United States","California","Guatay",91931,"32.857946","-116.561917"
"3208-YPIOE","United States","California","La Mesa",91942,"32.782501","-117.016110"
"2612-RANWT","United States","California","Mount Laguna",91948,"32.830852","-116.444601"
"6900-PXRMS","United States","California","Spring Valley",91978,"32.730264","-116.950963"
"3346-BRMIS","United States","California","Bonsall",92003,"33.290907","-117.202895"
